WELL,DEPT,SSTVD,Z,NEU,GGKP
40,3381.756,2134.76025377287,-2134.76025377287,0.038,2.49
40,3381.9084,2134.85220122064,-2134.85220122064,0.0274,2.52
40,3382.0608,2134.94414866842,-2134.94414866842,0.0237,2.54
40,3382.2132,2135.03609611619,-2135.03609611619,0.0336,2.56
40,3382.3656,2135.12804356397,-2135.12804356397,0.0409,2.59
40,3382.518,2135.21999101175,-2135.21999101175,0.0508,2.61
40,3382.6704,2135.31193845952,-2135.31193845952,0.0593,2.61
40,3382.8228,2135.4038859073,-2135.4038859073,0.0621,2.62
40,3382.9752,2135.49583335507,-2135.49583335507,0.0629,2.64
40,3383.1276,2135.58778080285,-2135.58778080285,0.06,2.65
40,3383.28,2135.67972825063,-2135.67972825063,0.056,2.67
40,3383.4324,2135.7716756984,-2135.7716756984,0.052,2.7
40,3383.5848,2135.86362314618,-2135.86362314618,0.048,2.72
40,3383.7372,2135.95566035104,-2135.95566035104,0.043,2.71
40,3383.8896,2136.04772451366,-2136.04772451366,0.036,2.7
40,3384.042,2136.13978867629,-2136.13978867629,0.0323,2.69
40,3384.1944,2136.23185283891,-2136.23185283891,0.0282,2.69
40,3384.3468,2136.32391700153,-2136.32391700153,0.0282,2.68
40,3384.4992,2136.41598116415,-2136.41598116415,0.0311,2.68
40,3384.6516,2136.50804532677,-2136.50804532677,0.0352,2.68
40,3384.804,2136.6001094894,-2136.6001094894,0.0557,2.68
40,3384.9564,2136.69217365202,-2136.69217365202,0.0698,2.67
40,3385.1088,2136.78423781464,-2136.78423781464,0.1017,2.65
40,3385.2612,2136.87630197726,-2136.87630197726,0.1214,2.64
40,3385.4136,2136.96836613988,-2136.96836613988,0.1526,2.6
40,3385.566,2137.06043030251,-2137.06043030251,0.167,2.54
40,3385.7184,2137.15249446513,-2137.15249446513,0.1735,2.47
40,3385.8708,2137.24455862775,-2137.24455862775,0.1789,2.45
40,3386.0232,2137.33662279037,-2137.33662279037,0.1792,2.41
40,3386.1756,2137.428686953,-2137.428686953,0.1782,2.39
40,3386.328,2137.52075111562,-2137.52075111562,0.1791,2.38
40,3386.4804,2137.61281527824,-2137.61281527824,0.1806,2.37
40,3386.6328,2137.70487944086,-2137.70487944086,0.1837,2.36
40,3386.7852,2137.79694360348,-2137.79694360348,0.1879,2.36
40,3386.9376,2137.88900776611,-2137.88900776611,0.1894,2.36
40,3387.09,2137.98107192873,-2137.98107192873,0.1906,2.37
40,3387.2424,2138.07313609135,-2138.07313609135,0.1894,2.37
40,3387.3948,2138.16520025397,-2138.16520025397,0.1867,2.38
40,3387.5472,2138.25726441659,-2138.25726441659,0.1849,2.38
40,3387.6996,2138.34932857922,-2138.34932857922,0.1834,2.39
40,3387.852,2138.44139274184,-2138.44139274184,0.1841,2.39
40,3388.0044,2138.53345690446,-2138.53345690446,0.1849,2.39
40,3388.1568,2138.62552106708,-2138.62552106708,0.1846,2.39
40,3388.3092,2138.7175852297,-2138.7175852297,0.1848,2.39
40,3388.4616,2138.80964939233,-2138.80964939233,0.1843,2.39
40,3388.614,2138.90171355495,-2138.90171355495,0.187,2.39
40,3388.7664,2138.99377771757,-2138.99377771757,0.1903,2.4
40,3388.9188,2139.08584188019,-2139.08584188019,0.1928,2.4
40,3389.0712,2139.17790604281,-2139.17790604281,0.1946,2.41
40,3389.2236,2139.26997020544,-2139.26997020544,0.1942,2.41
40,3389.376,2139.36203436806,-2139.36203436806,0.1932,2.41
40,3389.5284,2139.45409853068,-2139.45409853068,0.1937,2.41
40,3389.6808,2139.5461626933,-2139.5461626933,0.194,2.4
40,3389.8332,2139.6382298148,-2139.6382298148,0.1935,2.39
40,3389.9856,2139.73030996794,-2139.73030996794,0.1916,2.39
40,3390.138,2139.82239012108,-2139.82239012108,0.1901,2.38
40,3390.2904,2139.91447027422,-2139.91447027422,0.1906,2.38
40,3390.4428,2140.00655042735,-2140.00655042735,0.1916,2.38
40,3390.5952,2140.09863058049,-2140.09863058049,0.1949,2.38
40,3390.7476,2140.19071073363,-2140.19071073363,0.1976,2.38
40,3390.9,2140.28279088677,-2140.28279088677,0.2003,2.38
40,3391.0524,2140.37487103991,-2140.37487103991,0.1994,2.38
40,3391.2048,2140.46695119305,-2140.46695119305,0.196,2.38
40,3391.3572,2140.55903134619,-2140.55903134619,0.192,2.39
40,3391.5096,2140.65111149932,-2140.65111149932,0.1902,2.39
40,3391.662,2140.74319165246,-2140.74319165246,0.1886,2.39
40,3391.8144,2140.8352718056,-2140.8352718056,0.1896,2.39
40,3391.9668,2140.92735195874,-2140.92735195874,0.1915,2.39
40,3392.1192,2141.01943211188,-2141.01943211188,0.1943,2.39
40,3392.2716,2141.11151226502,-2141.11151226502,0.1973,2.39
40,3392.424,2141.20359241816,-2141.20359241816,0.1972,2.4
40,3392.5764,2141.2956725713,-2141.2956725713,0.1955,2.4
40,3392.7288,2141.38775272443,-2141.38775272443,0.1926,2.4
40,3392.8812,2141.47983287757,-2141.47983287757,0.1882,2.4
40,3393.0336,2141.57191303071,-2141.57191303071,0.1857,2.4
40,3393.186,2141.66399318385,-2141.66399318385,0.1821,2.39
40,3393.3384,2141.75607333699,-2141.75607333699,0.1834,2.39
40,3393.4908,2141.84815349013,-2141.84815349013,0.1878,2.38
40,3393.6432,2141.94023364327,-2141.94023364327,0.1914,2.38
40,3393.7956,2142.03231379641,-2142.03231379641,0.1958,2.38
40,3393.948,2142.12439394954,-2142.12439394954,0.199,2.38
40,3394.1004,2142.21647410268,-2142.21647410268,0.2029,2.39
40,3394.2528,2142.30855425582,-2142.30855425582,0.2032,2.4
40,3394.4052,2142.40063440896,-2142.40063440896,0.2022,2.4
40,3394.5576,2142.4927145621,-2142.4927145621,0.2005,2.41
40,3394.71,2142.58479471524,-2142.58479471524,0.1972,2.4
40,3394.8624,2142.67687486838,-2142.67687486838,0.1967,2.4
40,3395.0148,2142.76895502151,-2142.76895502151,0.1953,2.4
40,3395.1672,2142.86103517465,-2142.86103517465,0.1956,2.4
40,3395.3196,2142.95311532779,-2142.95311532779,0.198,2.4
40,3395.472,2143.04519548093,-2143.04519548093,0.1982,2.4
40,3395.6244,2143.13727563407,-2143.13727563407,0.1976,2.4
40,3395.7768,2143.22935578721,-2143.22935578721,0.1964,2.4
40,3395.9292,2143.32143594035,-2143.32143594035,0.1931,2.4
40,3396.0816,2143.41352564737,-2143.41352564737,0.1905,2.4
40,3396.234,2143.50562169585,-2143.50562169585,0.1888,2.4
40,3396.3864,2143.59771774432,-2143.59771774432,0.1866,2.39
40,3396.5388,2143.6898137928,-2143.6898137928,0.1835,2.39
40,3396.6912,2143.78190984127,-2143.78190984127,0.1858,2.38
40,3396.8436,2143.87400588975,-2143.87400588975,0.1888,2.38
40,3396.996,2143.96610193822,-2143.96610193822,0.1906,2.38
40,3397.1484,2144.0581979867,-2144.0581979867,0.195,2.38
40,3397.3008,2144.15029403517,-2144.15029403517,0.1976,2.39
40,3397.4532,2144.24239008365,-2144.24239008365,0.1991,2.39
40,3397.6056,2144.33448613212,-2144.33448613212,0.1991,2.39
40,3397.758,2144.4265821806,-2144.4265821806,0.1982,2.39
40,3397.9104,2144.51867822907,-2144.51867822907,0.1973,2.39
40,3398.0628,2144.61077427755,-2144.61077427755,0.197,2.38
40,3398.2152,2144.70287032602,-2144.70287032602,0.1941,2.38
40,3398.3676,2144.7949663745,-2144.7949663745,0.1915,2.38
40,3398.52,2144.88706242297,-2144.88706242297,0.1946,2.38
40,3398.6724,2144.97915847145,-2144.97915847145,0.1975,2.38
40,3398.8248,2145.07125451992,-2145.07125451992,0.201,2.38
40,3398.9772,2145.1633505684,-2145.1633505684,0.205,2.39
40,3399.1296,2145.25544661687,-2145.25544661687,0.2017,2.39
40,3399.282,2145.34754266535,-2145.34754266535,0.1985,2.39
40,3399.4344,2145.43963871382,-2145.43963871382,0.1933,2.4
40,3399.5868,2145.5317347623,-2145.5317347623,0.1889,2.4
40,3399.7392,2145.62383081077,-2145.62383081077,0.187,2.4
40,3399.8916,2145.71592685925,-2145.71592685925,0.1869,2.4
40,3400.044,2145.80802290772,-2145.80802290772,0.187,2.4
40,3400.1964,2145.9001189562,-2145.9001189562,0.187,2.39
40,3400.3488,2145.99221500467,-2145.99221500467,0.1874,2.39
40,3400.5012,2146.08431105315,-2146.08431105315,0.1879,2.38
40,3400.6536,2146.17640710162,-2146.17640710162,0.1895,2.38
40,3400.806,2146.2685031501,-2146.2685031501,0.1907,2.38
40,3400.9584,2146.36059919857,-2146.36059919857,0.1898,2.38
40,3401.1108,2146.45269524705,-2146.45269524705,0.187,2.39
40,3401.2632,2146.54479129552,-2146.54479129552,0.186,2.39
40,3401.4156,2146.636887344,-2146.636887344,0.185,2.39
40,3401.568,2146.72898339247,-2146.72898339247,0.1849,2.4
40,3401.7204,2146.82107944095,-2146.82107944095,0.1847,2.4
40,3401.8728,2146.91317548942,-2146.91317548942,0.1849,2.41
40,3402.0252,2147.0052715379,-2147.0052715379,0.1857,2.41
40,3402.1776,2147.09736785593,-2147.09736785593,0.186,2.41
40,3402.33,2147.18947970454,-2147.18947970454,0.1858,2.41
40,3402.4824,2147.28159155316,-2147.28159155316,0.1866,2.4
40,3402.6348,2147.37370340177,-2147.37370340177,0.1884,2.4
40,3402.7872,2147.46581525038,-2147.46581525038,0.1898,2.39
40,3402.9396,2147.557927099,-2147.557927099,0.1909,2.39
40,3403.092,2147.65003894761,-2147.65003894761,0.194,2.38
40,3403.2444,2147.74215079623,-2147.74215079623,0.1981,2.38
40,3403.3968,2147.83426264484,-2147.83426264484,0.1991,2.38
40,3403.5492,2147.92637449346,-2147.92637449346,0.1995,2.38
40,3403.7016,2148.01848634207,-2148.01848634207,0.197,2.38
40,3403.854,2148.11059819068,-2148.11059819068,0.1941,2.38
40,3404.0064,2148.2027100393,-2148.2027100393,0.1924,2.38
40,3404.1588,2148.29482188791,-2148.29482188791,0.1921,2.38
40,3404.3112,2148.38693373653,-2148.38693373653,0.1949,2.38
40,3404.4636,2148.47904558514,-2148.47904558514,0.1975,2.38
40,3404.616,2148.57115743375,-2148.57115743375,0.198,2.38
40,3404.7684,2148.66326928237,-2148.66326928237,0.198,2.38
40,3404.9208,2148.75538113098,-2148.75538113098,0.198,2.38
40,3405.0732,2148.8474929796,-2148.8474929796,0.198,2.38
40,3405.2256,2148.93960482821,-2148.93960482821,0.1973,2.37
40,3405.378,2149.03171667683,-2149.03171667683,0.197,2.37
40,3405.5304,2149.12382852544,-2149.12382852544,0.1982,2.38
40,3405.6828,2149.21594037405,-2149.21594037405,0.2004,2.38
40,3405.8352,2149.30805222267,-2149.30805222267,0.2008,2.39
40,3405.9876,2149.40016407128,-2149.40016407128,0.1987,2.39
40,3406.14,2149.4922759199,-2149.4922759199,0.1972,2.39
40,3406.2924,2149.58438776851,-2149.58438776851,0.1955,2.39
40,3406.4448,2149.67649961713,-2149.67649961713,0.1952,2.39
40,3406.5972,2149.76861146574,-2149.76861146574,0.2024,2.39
40,3406.7496,2149.86072331435,-2149.86072331435,0.2077,2.39
40,3406.902,2149.95283516297,-2149.95283516297,0.2127,2.39
40,3407.0544,2150.04494701158,-2150.04494701158,0.2227,2.39
40,3407.2068,2150.1370588602,-2150.1370588602,0.2267,2.4
40,3407.3592,2150.22917070881,-2150.22917070881,0.2262,2.41
40,3407.5116,2150.32128255743,-2150.32128255743,0.2234,2.43
40,3407.664,2150.41339440604,-2150.41339440604,0.2176,2.47
40,3407.8164,2150.50550625465,-2150.50550625465,0.2179,2.53
40,3407.9688,2150.59761810327,-2150.59761810327,0.2204,2.56
40,3408.1212,2150.68972995188,-2150.68972995188,0.2226,2.57
40,3408.2736,2150.7818418005,-2150.7818418005,0.226,2.55
40,3408.426,2150.87399385029,-2150.87399385029,0.2254,2.53
41,2647.188,2127.40960092359,-2127.40960092359,0.2407,2.56
41,2647.3404,2127.52862799063,-2127.52862799063,0.2407,2.56
41,2647.4928,2127.64765505767,-2127.64765505767,0.2375,2.55
41,2647.6452,2127.76668212471,-2127.76668212471,0.2395,2.45
41,2647.7976,2127.88570919174,-2127.88570919174,0.2194,2.42
41,2647.95,2128.00473625878,-2128.00473625878,0.2172,2.4
41,2648.1024,2128.12377981919,-2128.12377981919,0.2084,2.35
41,2648.2548,2128.24291910003,-2128.24291910003,0.223,2.36
41,2648.4072,2128.36205838087,-2128.36205838087,0.2443,2.36
41,2648.5596,2128.48119766171,-2128.48119766171,0.2381,2.37
41,2648.712,2128.60033694255,-2128.60033694255,0.249,2.41
41,2648.8644,2128.71947622339,-2128.71947622339,0.2307,2.4
41,2649.0168,2128.83861550423,-2128.83861550423,0.2223,2.36
41,2649.1692,2128.95775478507,-2128.95775478507,0.2212,2.36
41,2649.3216,2129.07689406591,-2129.07689406591,0.2309,2.41
41,2649.474,2129.19603334675,-2129.19603334675,0.2347,2.39
41,2649.6264,2129.31517262759,-2129.31517262759,0.2374,2.33
41,2649.7788,2129.43431190843,-2129.43431190843,0.2443,2.32
41,2649.9312,2129.55345118927,-2129.55345118927,0.2326,2.36
41,2650.0836,2129.67259047011,-2129.67259047011,0.2493,2.35
41,2650.236,2129.79172975095,-2129.79172975095,0.2484,2.36
41,2650.3884,2129.91086903179,-2129.91086903179,0.2105,2.38
41,2650.5408,2130.03000831263,-2130.03000831263,0.219,2.39
41,2650.6932,2130.14914759347,-2130.14914759347,0.219,2.39
41,2650.8456,2130.26828687431,-2130.26828687431,0.2189,2.41
41,2650.998,2130.38742615515,-2130.38742615515,0.2343,2.42
41,2651.1504,2130.50656543599,-2130.50656543599,0.2095,2.42
41,2651.3028,2130.62570471683,-2130.62570471683,0.2189,2.43
41,2651.4552,2130.74484399767,-2130.74484399767,0.228,2.41
41,2651.6076,2130.86398327851,-2130.86398327851,0.2167,2.42
41,2651.76,2130.98312255935,-2130.98312255935,0.2147,2.44
41,2651.9124,2131.10226184019,-2131.10226184019,0.2137,2.46
41,2652.0648,2131.22140112103,-2131.22140112103,0.2287,2.47
41,2652.2172,2131.34054040187,-2131.34054040187,0.2246,2.5
41,2652.3696,2131.45967968271,-2131.45967968271,0.2155,2.48
41,2652.522,2131.57881896356,-2131.57881896356,0.2164,2.4
41,2652.6744,2131.6979582444,-2131.6979582444,0.2061,2.43
41,2652.8268,2131.81709752524,-2131.81709752524,0.2188,2.42
41,2652.9792,2131.93623680608,-2131.93623680608,0.2347,2.4
41,2653.1316,2132.05537608692,-2132.05537608692,0.2206,2.38
41,2653.284,2132.17451536776,-2132.17451536776,0.2395,2.33
41,2653.4364,2132.2936546486,-2132.2936546486,0.2523,2.34
41,2653.5888,2132.41279392944,-2132.41279392944,0.2272,2.34
41,2653.7412,2132.53193321028,-2132.53193321028,0.2228,2.34
41,2653.8936,2132.65107249112,-2132.65107249112,0.2245,2.34
41,2654.046,2132.77021177196,-2132.77021177196,0.2374,2.33
41,2654.1984,2132.8893510528,-2132.8893510528,0.2438,2.34
41,2654.3508,2133.00855699057,-2133.00855699057,0.2265,2.35
41,2654.5032,2133.12780814935,-2133.12780814935,0.2042,2.36
41,2654.6556,2133.24705930813,-2133.24705930813,0.2312,2.32
41,2654.808,2133.36631046691,-2133.36631046691,0.2307,2.31
41,2654.9604,2133.48556162569,-2133.48556162569,0.2236,2.31
41,2655.1128,2133.60481278447,-2133.60481278447,0.2434,2.32
41,2655.2652,2133.72406394325,-2133.72406394325,0.2427,2.31
41,2655.4176,2133.84331510202,-2133.84331510202,0.2061,2.31
41,2655.57,2133.9625662608,-2133.9625662608,0.2068,2.31
41,2655.7224,2134.08181741958,-2134.08181741958,0.2228,2.3
41,2655.8748,2134.20106857836,-2134.20106857836,0.2092,2.29
41,2656.0272,2134.32031973714,-2134.32031973714,0.1755,2.32
41,2656.1796,2134.43957089592,-2134.43957089592,0.1826,2.34
41,2656.332,2134.5588220547,-2134.5588220547,0.2032,2.34
41,2656.4844,2134.67807321348,-2134.67807321348,0.1986,2.34
41,2656.6368,2134.79732437225,-2134.79732437225,0.2125,2.33
41,2656.7892,2134.91657553103,-2134.91657553103,0.2281,2.34
41,2656.9416,2135.03582668981,-2135.03582668981,0.2512,2.35
41,2657.094,2135.15507784859,-2135.15507784859,0.2412,2.37
41,2657.2464,2135.27432900737,-2135.27432900737,0.2128,2.38
41,2657.3988,2135.39358016615,-2135.39358016615,0.2239,2.35
41,2657.5512,2135.51283132493,-2135.51283132493,0.2299,2.34
41,2657.7036,2135.63208248371,-2135.63208248371,0.2111,2.37
41,2657.856,2135.75133364248,-2135.75133364248,0.1965,2.4
41,2658.0084,2135.87058480126,-2135.87058480126,0.2085,2.43
41,2658.1608,2135.98983596004,-2135.98983596004,0.2106,2.46
41,2658.3132,2136.10908711882,-2136.10908711882,0.176,2.49
41,2658.4656,2136.2283382776,-2136.2283382776,0.1487,2.52
41,2658.618,2136.34758943638,-2136.34758943638,0.1485,2.52
41,2658.7704,2136.46684059516,-2136.46684059516,0.1815,2.46
41,2658.9228,2136.58609175394,-2136.58609175394,0.2141,2.33
41,2659.0752,2136.70534291271,-2136.70534291271,0.2378,2.3
41,2659.2276,2136.82459407149,-2136.82459407149,0.2456,2.33
41,2659.38,2136.94384523027,-2136.94384523027,0.2427,2.35
41,2659.5324,2137.06309638905,-2137.06309638905,0.239,2.34
41,2659.6848,2137.18234754783,-2137.18234754783,0.2481,2.35
41,2659.8372,2137.30159870661,-2137.30159870661,0.2398,2.35
41,2659.9896,2137.42084986539,-2137.42084986539,0.2249,2.33
41,2660.142,2137.54010102417,-2137.54010102417,0.2208,2.33
41,2660.2944,2137.65935218294,-2137.65935218294,0.2168,2.34
41,2660.4468,2137.77860831865,-2137.77860831865,0.2046,2.35
41,2660.5992,2137.89797101919,-2137.89797101919,0.1863,2.36
41,2660.7516,2138.01733371973,-2138.01733371973,0.1909,2.38
41,2660.904,2138.13669642027,-2138.13669642027,0.23,2.38
41,2661.0564,2138.25605912081,-2138.25605912081,0.2074,2.42
41,2661.2088,2138.37542182135,-2138.37542182135,0.2011,2.45
41,2661.3612,2138.49478452189,-2138.49478452189,0.1974,2.45
41,2661.5136,2138.61414722242,-2138.61414722242,0.1813,2.42
41,2661.666,2138.73350992296,-2138.73350992296,0.1951,2.41
41,2661.8184,2138.8528726235,-2138.8528726235,0.1978,2.42
41,2661.9708,2138.97223532404,-2138.97223532404,0.1995,2.43
41,2662.1232,2139.09159802458,-2139.09159802458,0.2171,2.43
41,2662.2756,2139.21096072512,-2139.21096072512,0.219,2.4
41,2662.428,2139.33032342566,-2139.33032342566,0.2172,2.34
41,2662.5804,2139.4496861262,-2139.4496861262,0.2123,2.31
41,2662.7328,2139.56904882674,-2139.56904882674,0.2147,2.32
41,2662.8852,2139.68841152727,-2139.68841152727,0.2064,2.35
41,2663.0376,2139.80777422781,-2139.80777422781,0.194,2.36
41,2663.19,2139.92713692835,-2139.92713692835,0.1995,2.34
41,2663.3424,2140.04649962889,-2140.04649962889,0.214,2.33
41,2663.4948,2140.16586232943,-2140.16586232943,0.2165,2.39
41,2663.6472,2140.28522502997,-2140.28522502997,0.2256,2.38
41,2663.7996,2140.40458773051,-2140.40458773051,0.2169,2.44
41,2663.952,2140.52395043105,-2140.52395043105,0.1901,2.48
41,2664.1044,2140.64331313159,-2140.64331313159,0.1857,2.38
41,2664.2568,2140.76267583212,-2140.76267583212,0.2377,2.34
41,2664.4092,2140.88203853266,-2140.88203853266,0.2638,2.33
41,2664.5616,2141.0014012332,-2141.0014012332,0.261,2.35
41,2664.714,2141.12076393374,-2141.12076393374,0.2417,2.37
41,2664.8664,2141.24012663428,-2141.24012663428,0.2435,2.4
41,2665.0188,2141.35948933482,-2141.35948933482,0.2293,2.44
41,2665.1712,2141.47885203536,-2141.47885203536,0.2059,2.45
41,2665.3236,2141.5982147359,-2141.5982147359,0.2222,2.43
41,2665.476,2141.71757743644,-2141.71757743644,0.2308,2.51
41,2665.6284,2141.83694013697,-2141.83694013697,0.2194,2.56
41,2665.7808,2141.95630283751,-2141.95630283751,0.2457,2.57
41,2665.9332,2142.07566553805,-2142.07566553805,0.2461,2.53
41,2666.0856,2142.19502823859,-2142.19502823859,0.2381,2.49
41,2666.238,2142.31439093913,-2142.31439093913,0.2432,2.56
41,2666.3904,2142.43375363967,-2142.43375363967,0.2986,2.54
41,2666.5428,2142.55311634021,-2142.55311634021,0.2479,2.49
41,2666.6952,2142.67253716002,-2142.67253716002,0.2429,2.48
41,2666.8476,2142.79201764483,-2142.79201764483,0.2428,2.46
41,2667.0,2142.91149812964,-2142.91149812964,0.217,2.47
41,2667.1524,2143.03097861445,-2143.03097861445,0.2212,2.48
41,2667.3048,2143.15045909926,-2143.15045909926,0.2104,2.46
41,2667.4572,2143.26993958407,-2143.26993958407,0.2114,2.5
41,2667.6096,2143.38942006888,-2143.38942006888,0.2263,2.49
41,2667.762,2143.50890055369,-2143.50890055369,0.2365,2.49
41,2667.9144,2143.6283810385,-2143.6283810385,0.2529,2.5
41,2668.0668,2143.7478615233,-2143.7478615233,0.2361,2.48
42,3672.5352,2129.84142566851,-2129.84142566851,0.2058,2.5
42,3672.6876,2129.92011402813,-2129.92011402813,0.2136,2.48
42,3672.84,2129.99880238775,-2129.99880238775,0.2163,2.48
42,3672.9924,2130.07749074738,-2130.07749074738,0.2036,2.47
42,3673.1448,2130.156179107,-2130.156179107,0.195,2.42
42,3673.2972,2130.23486746662,-2130.23486746662,0.1986,2.37
42,3673.4496,2130.31355582624,-2130.31355582624,0.2048,2.37
42,3673.602,2130.39224418587,-2130.39224418587,0.2089,2.37
42,3673.7544,2130.47093254549,-2130.47093254549,0.2076,2.4
42,3673.9068,2130.54962090511,-2130.54962090511,0.2127,2.44
42,3674.0592,2130.62830926473,-2130.62830926473,0.2197,2.45
42,3674.2116,2130.70699762436,-2130.70699762436,0.2162,2.46
42,3674.364,2130.78568598398,-2130.78568598398,0.2146,2.47
42,3674.5164,2130.8643743436,-2130.8643743436,0.2206,2.46
42,3674.6688,2130.94306270323,-2130.94306270323,0.2212,2.42
42,3674.8212,2131.02175106285,-2131.02175106285,0.221,2.4
42,3674.9736,2131.10050188239,-2131.10050188239,0.2112,2.4
42,3675.126,2131.1792642614,-2131.1792642614,0.1966,2.39
